chart_date,track_id,track_name,streams,position,release_date,album_id,artist_id,artist_name,genres,followers,chart_date_year,chart_date_month,chart_date_day,release_date_year,release_date_month,release_date_day,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,predicted_genre_id,predicted_genre,genre_probabilities,predicted_genre_proba
2020-07-10,3SG0qa5JRxmMIee93u9E6I,Urong Sulong,23793,198,2018-08-06,2LvVL6rJZKM6nUutCaRLH3,4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,"['opm', 'pinoy r&b']",330243,2020,7,10,2018,8,6,0.572,0.746,267000,0.35,7.29e-06,2,0.118,-8.649,1,0,0.074,80.026,0.612,1,opm rap,"[0.25, 0.59, 0.03, 0.13]",0.59
2020-07-31,2WUhR1SraSy0SVIQKohJb6,Hanggang Sa Huli,36761,95,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.702,0.539,254469,0.553,0.0,2,0.205,-4.338,1,60,0.0276,132.045,0.192,2,opm rock,"[0.21, 0.02, 0.62, 0.15]",0.62
2020-07-31,053ZzdU3Rya4NMxiWMPqnq,Alab (Burning),31886,115,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.0176,0.715,182750,0.927,0.0,0,0.34,-2.12,1,53,0.0606,119.974,0.791,0,opm p-pop,"[0.9, 0.0, 0.1, 0.0]",0.9
2020-07-31,5VoY18OYEE2E6RJCBd2jki,Go Up,31634,116,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.4,0.702,189047,0.941,0.0,0,0.146,-2.293,0,55,0.0428,125.984,0.922,0,opm p-pop,"[0.56, 0.13, 0.27, 0.04]",0.56
2020-07-31,6KawczP7xc6xQRIpOqvpey,Tilaluha,29486,136,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.826,0.463,237428,0.456,0.000102,0,0.144,-6.846,0,56,0.0279,139.736,0.218,3,opm senti,"[0.12, 0.01, 0.43, 0.44]",0.44
2020-07-31,5p70OUKixtLRpnK5uSdqro,Love Goes,26463,172,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.196,0.714,221544,0.663,0.0,0,0.486,-5.596,1,51,0.102,89.984,0.681,0,opm p-pop,"[0.49, 0.38, 0.13, 0.0]",0.49
2020-07-31,0LAh3hfeuUekvLm3Nq6MmA,Love Goes - EDM Version,26320,174,2020-07-31,4JlsfnNH8MCDXR0ypy1zcm,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2020,7,31,2020,7,31,0.103,0.718,215000,0.78,0.0,9,0.354,-4.142,0,46,0.0557,94.977,0.762,0,opm p-pop,"[0.91, 0.0, 0.06, 0.03]",0.91
2020-08-16,0GHR9XDrf3j7OI9GWy4915,Uuwian,75384,30,2020-07-30,4nVkVB3JLkMF8WkS5RD1ck,3FwNjtXQCdxpDOXmgJQGnG,Emman,"['opm', 'pinoy hip hop', 'tagalog rap']",290468,2020,8,16,2020,7,30,0.288,0.599,200104,0.364,0.0346,7,0.1,-14.097,1,0,0.0379,120.001,0.106,3,opm senti,"[0.1, 0.1, 0.19, 0.61]",0.61
2020-08-16,5PjjypAmfFPp5Axknx5mJ9,Can't Get Out,25234,164,2019-11-15,7KShP8LdkytN2aPDIbIkR8,6iWghHqk07KYuZWB21Ff4i,Jem Macatuno,['pinoy singer-songwriter'],19741,2020,8,16,2019,11,15,0.363,0.615,245217,0.379,0.0,10,0.109,-10.588,0,15,0.0514,137.658,0.431,3,opm senti,"[0.19, 0.3, 0.14, 0.37]",0.37
2020-08-16,0knRQzgvbUed6K74mX81hG,Kabilang Buhay,22857,196,2020-03-20,1bXVfDuQen1YkHWKudAi2c,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,"['opm', 'p-pop']",523927,2020,8,16,2020,3,20,0.251,0.389,325024,0.352,5.4e-06,1,0.197,-14.428,0,0,0.0301,139.647,0.203,3,opm senti,"[0.08, 0.05, 0.23, 0.64]",0.64
2020-09-01,0ghnjg1XxUSC4GxKFIVqbF,A Wish On Christmas Night,35525,116,1990-01-01,3WPwRhJqWbl9lkv8DDq8jh,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,1990,1,1,0.869,0.465,212000,0.277,0.0,2,0.157,-13.384,1,0,0.0306,105.451,0.664,3,opm senti,"[0.26, 0.01, 0.24, 0.49]",0.49
2020-09-01,6Cdvxn43rU0xffhr7nlNiz,Do You Hear What I Hear?,34773,120,1990-01-01,3WPwRhJqWbl9lkv8DDq8jh,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,1990,1,1,0.705,0.552,165000,0.255,2.37e-05,1,0.443,-14.512,1,0,0.0295,99.624,0.323,3,opm senti,"[0.14, 0.03, 0.06, 0.77]",0.77
2020-09-01,13pH7N2nIP5cE7oUbcWsya,The Bells At Christmas,34661,121,2012-10-29,4kvSYmcz7B2v63wHA2HV8c,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,2012,10,29,0.316,0.227,111773,0.352,1.21e-06,2,0.129,-10.273,1,47,0.0321,191.829,0.676,3,opm senti,"[0.08, 0.04, 0.41, 0.47]",0.47
2020-09-01,3Z5VoFXPMssg3AIZeTCxL1,Pagdating Ng Pasko,29593,157,2012-10-29,4kvSYmcz7B2v63wHA2HV8c,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,2012,10,29,0.574,0.519,139893,0.434,0.0,7,0.163,-9.963,1,39,0.0274,131.781,0.635,2,opm rock,"[0.08, 0.0, 0.47, 0.45]",0.47
2020-09-01,6AW99vPF910QPZCNpBqbvt,It Is the Lord!,28305,174,1990-01-01,3WPwRhJqWbl9lkv8DDq8jh,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,1990,1,1,0.848,0.375,145333,0.144,0.0022,0,0.137,-17.801,1,0,0.0337,89.551,0.174,3,opm senti,"[0.15, 0.04, 0.2, 0.61]",0.61
2020-09-01,4enEJGj42a9Nk9Gh7DNhWL,Let Me Be The One,26782,192,2004-11-29,6sFyORSgKHCSeYLMmNHJyj,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,['opm'],478631,2020,9,1,2004,11,29,0.827,0.505,312346,0.283,0.0,9,0.0732,-8.37,1,62,0.0429,123.964,0.316,3,opm senti,"[0.06, 0.07, 0.11, 0.76]",0.76
2020-09-01,3mX705S89qQeNtAASMdcws,When a Child Is Born,26443,199,1990-01-01,3WPwRhJqWbl9lkv8DDq8jh,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,"['classic opm', 'opm']",384332,2020,9,1,1990,1,1,0.751,0.497,248666,0.346,0.00272,6,0.275,-14.423,1,0,0.0298,129.893,0.235,3,opm senti,"[0.17, 0.03, 0.12, 0.68]",0.68
2020-09-10,3NFxEhW0A38HCoadVBhwew,Waterfalls,31429,144,2020-07-24,32fnQvGnEoe5N713sR3Za8,5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,['opm'],38188,2020,9,10,2020,7,24,0.536,0.621,254333,0.563,0.0,8,0.0463,-9.18,1,8,0.0653,172.077,0.821,1,opm rap,"[0.2, 0.6, 0.12, 0.08]",0.6
2020-09-16,32L3JmBCqHyvM16zyTcGVQ,Sulyap,26791,196,2020-09-11,4j1wlzNGV9OzdRB9L6L50Z,021sXp6RH5MQCCp2hmal6q,Jom,['pinoy r&b'],52909,2020,9,16,2020,9,11,0.268,0.651,211923,0.536,3.47e-05,9,0.163,-8.175,1,0,0.035,83.997,0.736,2,opm rock,"[0.21, 0.19, 0.4, 0.2]",0.4
2020-09-26,3a22L5P9cix1HFNzjb3SpB,Sulyap,25580,190,2020-07-13,651Y3kzsh0EK5I8iKLpGdJ,3r0NbTTxtCBUyxcIR4prXr,Jr Crown,"['pinoy hip hop', 'tagalog rap']",130735,2020,9,26,2020,7,13,0.455,0.823,255530,0.527,0.0,0,0.0796,-10.771,1,53,0.091,145.966,0.947,1,opm rap,"[0.15, 0.77, 0.02, 0.06]",0.77
2020-09-28,1OrPpim6Gl4rmRrHlyUjCn,Ulap,37975,95,2020-09-13,3pDZhi35k1EzRx4zzwVaVY,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,"['opm', 'p-pop', 'pinoy singer-songwriter']",307683,2020,9,28,2020,9,13,0.398,0.655,405738,0.385,0.00564,1,0.112,-8.967,0,0,0.0355,120.016,0.429,3,opm senti,"[0.07, 0.17, 0.2, 0.56]",0.56
2020-10-09,0wUSZjJVblGKntOqBSWMdo,Bawat Daan,31689,163,2015-01-01,4acHD3ykZw3DYLcLW1Mqv3,543f0NvGig5Moo9XROTUur,Ebe Dancel,"['opm', 'pinoy rock']",143168,2020,10,9,2015,1,1,0.0342,0.229,300240,0.697,0.0,6,0.0749,-5.298,1,14,0.0304,152.236,0.292,2,opm rock,"[0.25, 0.05, 0.66, 0.04]",0.66
2020-10-09,3o2i5lJIHshmbL62vSzVMv,Nararahuyo,28961,192,2020-10-07,0rwZF21j5rI8VUpaYa9h9d,1SrWbIDP84JcSDr0oTBAQw,Matthaios,"['opm', 'pinoy hip hop', 'tagalog rap']",1041666,2020,10,9,2020,10,7,0.622,0.524,156923,0.331,0.0,4,0.141,-11.344,1,48,0.326,86.872,0.407,1,opm rap,"[0.1, 0.46, 0.08, 0.36]",0.46
2020-10-13,0en1kxNAvVQxLpbteRTG7L,Ulap,100393,30,2020-09-13,6ciETtX9ufaXBFRClmnnNG,7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,"['opm', 'p-pop', 'pinoy singer-songwriter']",307683,2020,10,13,2020,9,13,0.398,0.655,405738,0.385,0.00564,1,0.112,-8.967,0,1,0.0355,120.016,0.429,3,opm senti,"[0.07, 0.17, 0.2, 0.56]",0.56
2020-10-16,6kn84h8AoiJKPW16nJOLHf,Wildest Dreams,37191,117,2020-10-16,2mSSLwskN7T1js2fpxLIDp,17Do37U0HEbxu1tOrKH8dL,Nadine Lustre,"['opm', 'p-pop', 'pinoy r&b']",239048,2020,10,16,2020,10,16,0.117,0.565,249750,0.576,7.76e-05,11,0.82,-9.85,0,17,0.0338,99.949,0.119,3,opm senti,"[0.18, 0.12, 0.32, 0.38]",0.38
2020-10-22,6KfGuMyhHwuQtMSBvQ02pI,Paubaya,49249,78,2020-10-23,10rSYwOZH2D4t1J3iu70Jz,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2020,10,22,2020,10,23,0.766,0.373,282490,0.245,0.000365,5,0.0768,-12.45,1,16,0.0354,127.067,0.174,3,opm senti,"[0.07, 0.03, 0.16, 0.74]",0.74
2020-10-23,20JlaQj9irFjFb8X0SKKS7,Before It Sinks In,40616,103,2018-02-19,05rQadwAVYTpNNnBoeTuj0,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2020,10,23,2018,2,19,0.605,0.542,263720,0.392,0.0,1,0.0798,-8.135,1,19,0.0355,140.006,0.185,3,opm senti,"[0.0, 0.04, 0.2, 0.76]",0.76
2020-10-23,2E9xsudYVeGHnfrYqHFFaQ,Synesthesia (Bonus Track),29669,190,2010-08-16,0YXZ1T0fxf69W28LyqL5MZ,7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,"['opm', 'pinoy rock']",1457026,2020,10,23,2010,8,16,0.755,0.292,259066,0.397,0.0,7,0.28,-9.161,1,0,0.0346,86.491,0.187,3,opm senti,"[0.02, 0.02, 0.31, 0.65]",0.65
2020-10-29,4Qs3DkTFVG1QiOwd0BUa9o,Wag Na Lang,30238,182,2020-09-04,2i6J4eUkAPnOSP6MECcNNJ,7dxr6AabRWhsfYRyVJlErK,MC Einstein,"['pinoy hip hop', 'tagalog rap']",138923,2020,10,29,2020,9,4,0.115,0.784,232380,0.529,0.0,5,0.119,-5.156,0,60,0.0385,126.026,0.465,0,opm p-pop,"[0.6, 0.2, 0.11, 0.09]",0.6
2020-10-31,1NUw61RX4Wtmxw7CLiP4kP,Paubaya,255210,3,2020-10-31,0jIt32srcZv1X5ToMG3f8E,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,['opm'],9756117,2020,10,31,2020,10,31,0.766,0.373,282490,0.245,0.000365,5,0.0768,-12.45,1,14,0.0354,127.067,0.174,3,opm senti,"[0.07, 0.03, 0.16, 0.74]",0.74
2020-11-06,0V9rj37SqxF06EOV809odq,Di Ka Sayang,299896,1,2020-11-06,272Ej3MRWKl2sMQ284qyxr,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2020,11,6,2020,11,6,0.00781,0.544,254000,0.781,8.38e-05,8,0.132,-4.86,1,57,0.0352,124.869,0.422,2,opm rock,"[0.28, 0.03, 0.45, 0.24]",0.45
2020-11-11,37af59981IbOWxP0GdDBTp,Marlboro Black 2,28176,153,2020-11-11,7gdfCp5dpCCQMb5HUkXJwQ,0n4a5imdLBN24fIrBWoqrv,Because,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",658230,2020,11,11,2020,11,11,0.361,0.756,241818,0.417,0.000436,7,0.106,-12.34,1,0,0.0302,132.007,0.462,1,opm rap,"[0.18, 0.37, 0.2, 0.25]",0.37
2020-11-26,1zeFW1DxLvfVyKOQDn56iy,Agent Orange,41375,104,1999-01-01,3GdHCKt24RUQN89Eyp4H6S,50ifAXDdkDGG0RTON2If8K,Slapshock,"['pinoy metal', 'pinoy rock']",197335,2020,11,26,1999,1,1,0.0111,0.452,245760,0.725,0.0,3,0.107,-7.894,1,0,0.112,100.931,0.705,2,opm rock,"[0.38, 0.11, 0.45, 0.06]",0.45
2020-11-26,6llZj9wHfbUCUjthixF9VF,Carino Brutal,33855,141,2009-06-12,1iZQ6qSwNzXxL91AZwq1dC,50ifAXDdkDGG0RTON2If8K,Slapshock,"['pinoy metal', 'pinoy rock']",197335,2020,11,26,2009,6,12,3.07e-05,0.534,265573,0.957,4.57e-06,10,0.0683,-4.572,0,44,0.116,125.013,0.368,2,opm rock,"[0.42, 0.04, 0.49, 0.05]",0.49
2020-12-01,7bUvgvAf0tdQIty95lV5wf,Dance With You,29351,197,2020-11-19,3SIGbTYOaRM0UHA64nUtgE,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,"['opm', 'pinoy hip hop', 'tagalog rap']",1732870,2020,12,1,2020,11,19,0.0375,0.771,244321,0.629,0.0,8,0.108,-7.1,1,64,0.0833,116.0,0.552,1,opm rap,"[0.46, 0.51, 0.01, 0.02]",0.51
2020-12-09,5S5M1oItQTUjJHtliGK3T6,"Umaaraw, Umuulan",29021,200,2020-09-04,1aVOTQ2lFw2vQaU7cX9wDO,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,"['opm', 'pinoy pop punk']",6174873,2020,12,9,2020,9,4,0.00143,0.502,275266,0.693,8.09e-06,9,0.484,-4.567,1,0,0.0378,137.941,0.342,2,opm rock,"[0.36, 0.05, 0.47, 0.12]",0.47
2020-12-10,6C2JPPYodebs3deDBizyww,Kahit Kunwari Man Lang,32678,174,2020-11-13,5nHC92IFAdsDVzpnEsVjoT,2UeuiDT17tm6ljs9D4bSMX,Agsunta,"['opm', 'pinoy rock']",808045,2020,12,10,2020,11,13,0.529,0.631,222500,0.44,0.0,1,0.118,-10.714,1,12,0.0435,119.961,0.237,3,opm senti,"[0.07, 0.28, 0.06, 0.59]",0.59
2020-12-16,5xd70ihEAM1UA1DnM8af2v,Nandito Lang Ako,38919,126,2020-09-27,1bT0QNeT7fKtPCokTIXsR9,117XFtbZPnCI1EYKjYZWJc,Skusta Clee,"['opm', 'pinoy hip hop', 'tagalog rap']",1732870,2020,12,16,2020,9,27,0.242,0.738,303442,0.51,0.0,10,0.101,-9.119,1,57,0.0826,94.491,0.286,1,opm rap,"[0.14, 0.83, 0.0, 0.03]",0.83
2020-12-30,2PYdoPLiEIEAwOXZNn1NaQ,Sabi Nang Sabi,38166,104,2020-12-18,4L5aiocJDKX1aI9YMfZCHm,0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",898212,2020,12,30,2020,12,18,0.224,0.613,264591,0.671,0.0,7,0.101,-7.169,1,0,0.0488,150.16,0.697,1,opm rap,"[0.3, 0.44, 0.15, 0.11]",0.44
2021-01-11,5DeFtXwPfcBwPQZKkG6OHE,Eba,34499,122,2020-12-24,0fQ7DaR6UXWUdYi4yxNyHP,6gcteR920pLEynlHzjSRYd,Kiyo,"['opm', 'pinoy hip hop']",814589,2021,1,11,2020,12,24,0.185,0.706,218880,0.536,0.000732,11,0.118,-9.809,1,0,0.0354,90.004,0.683,0,opm p-pop,"[0.39, 0.3, 0.13, 0.18]",0.39
2021-01-13,5X0rdNMk9xtQ5dNVMfZA6x,Sana'y Di Nalang,33265,139,2020-03-06,61D2BnO52eYRaTc8E3nina,4slXciON4jYY6mqE9LjSFx,Bandang Lapis,"['opm', 'p-pop']",523927,2021,1,13,2020,3,6,0.492,0.246,339184,0.516,0.0,7,0.108,-8.133,1,0,0.0353,61.256,0.232,2,opm rock,"[0.03, 0.03, 0.73, 0.21]",0.73
2021-01-19,3ZoHHYydoQNWIKdP59knYA,Pajama Party,32806,139,2021-01-09,6bTUbqEPiSNLbOLTSmKGDP,1HkpK55jsORzgtOURbOeQH,1096 Gang,"['pinoy hip hop', 'tagalog rap']",89431,2021,1,19,2021,1,9,0.091,0.752,323476,0.607,0.0,11,0.25,-9.236,1,0,0.123,88.021,0.765,1,opm rap,"[0.3, 0.65, 0.02, 0.03]",0.65
2021-01-29,5J0obeHgIFKkPiGBPTOqLw,Panalo (Trap Cariñosa),67165,48,2020-07-27,0Ol4rGwMRYkGguZXHlBscR,1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,['pinoy trap'],146954,2021,1,29,2020,7,27,0.0246,0.676,217414,0.776,0.0,0,0.368,-4.799,0,0,0.403,139.987,0.475,0,opm p-pop,"[0.84, 0.05, 0.09, 0.02]",0.84
2021-01-30,6WNav3MLK7PJpHQyp67xyg,Idk,27772,172,2020-07-27,0Ol4rGwMRYkGguZXHlBscR,1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,['pinoy trap'],146954,2021,1,30,2020,7,27,0.281,0.559,218948,0.597,0.0,0,0.0699,-8.499,0,0,0.743,180.024,0.602,1,opm rap,"[0.17, 0.68, 0.08, 0.07]",0.68
2021-02-09,1mXxolyhAm7eP91K48L57k,Samahan Mo Ako,28044,188,2021-01-07,3cQnZJpy16sCjo52KUiEDL,2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,"['pinoy hip hop', 'tagalog rap']",26360,2021,2,9,2021,1,7,0.477,0.663,212976,0.442,2.51e-06,5,0.179,-12.106,1,55,0.0874,79.973,0.649,1,opm rap,"[0.23, 0.49, 0.11, 0.17]",0.49
2021-02-14,5eTytSrtW2P1pchAEfSTta,Inevitable,36969,97,2021-02-14,2edurmKokP0DDn4YOzqDiL,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2021,2,14,2021,2,14,0.00741,0.413,241255,0.771,0.0348,10,0.093,-4.636,0,46,0.0307,93.034,0.369,2,opm rock,"[0.26, 0.03, 0.52, 0.19]",0.52
2021-02-25,1t7AA4xxqEseapeIJCiQ5l,When I Met You,27438,199,1982-01-01,25NWcQxX3c34YyHlsxed7H,4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,"['classic opm', 'opm']",904516,2021,2,25,1982,1,1,0.835,0.547,259413,0.431,0.000286,10,0.0905,-9.315,1,2,0.0507,71.911,0.379,3,opm senti,"[0.08, 0.07, 0.04, 0.81]",0.81
2021-02-26,4v2yxWNY3WCzB0YS9QJZP4,Byahe,28176,191,2016-09-30,6GkdhbqD0GxO1YMan6eK2b,2U5mF0PZqGu6glnz55yY0y,John Roa,"['opm', 'p-pop']",1477836,2021,2,26,2016,9,30,0.565,0.682,249184,0.471,0.00277,8,0.0919,-9.486,1,64,0.053,126.618,0.56,1,opm rap,"[0.3, 0.59, 0.02, 0.09]",0.59
2021-03-05,71OnPftCkxTxhtAICYMuZz,"Gabay - From ""Raya and the Last Dragon""/Tagalog Version",67764,46,2021-03-05,2d5MNYWwypzQQjthVUsm5X,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,['opm'],955414,2021,3,5,2021,3,5,0.5,0.702,224150,0.424,9.64e-05,4,0.0913,-10.873,1,37,0.0313,100.993,0.346,3,opm senti,"[0.1, 0.23, 0.17, 0.5]",0.5
2021-03-05,1K3qfNiMOzI5cbILMuWnRN,Pajama Party (Cypher1),39732,99,2021-01-09,26qu71y2e7oTldH96Bb0lv,1HkpK55jsORzgtOURbOeQH,1096 Gang,"['pinoy hip hop', 'tagalog rap']",89431,2021,3,5,2021,1,9,0.0909,0.726,323476,0.606,0.0,8,0.25,-9.236,0,56,0.14,88.034,0.776,1,opm rap,"[0.3, 0.65, 0.02, 0.03]",0.65
2021-03-07,35yw6wTQcItHtyrbCAQV9L,Ako Naman Muna,24615,197,2021-03-05,2B1YkkWaxGUQ4yOioli1ZX,7yaaxrkMOWJZXpIYHkppDH,Angela Ken,['pinoy singer-songwriter'],42683,2021,3,7,2021,3,5,0.823,0.713,327058,0.258,0.0111,3,0.0838,-14.231,1,12,0.036,102.008,0.214,3,opm senti,"[0.1, 0.29, 0.12, 0.49]",0.49
2021-03-10,4sYZHEiueAYM5klpUbVNyk,What?,37326,104,2021-03-09,18g914rk7rcJP0o4uhz8uE,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2021,3,10,2021,3,9,0.0575,0.561,270192,0.856,0.0,6,0.0728,-3.71,0,55,0.19,95.975,0.507,0,opm p-pop,"[0.88, 0.04, 0.03, 0.05]",0.88
2021-03-14,6nQYJuqhIW2zKWAv1rZPM6,Kiss (Never Let Me Go),25531,170,2011-11-29,2LYmVp9WBKnBIgStuk99cr,4VkqlQl3hGhxjchI34xp2V,Thyro,['opm'],12209,2021,3,14,2011,11,29,0.0711,0.618,259120,0.652,0.0,0,0.216,-2.971,1,0,0.0313,139.902,0.507,0,opm p-pop,"[0.61, 0.04, 0.25, 0.1]",0.61
2021-03-18,7vWHppvllFJXdXf0xplZum,Your Universe,32783,140,2008-05-15,2IlKvs2GxtFMFEIIunQCXU,6l880dxsvN2x5wiceaG6D0,Rico Blanco,"['opm', 'pinoy rock']",639556,2021,3,18,2008,5,15,0.638,0.445,238466,0.573,6.69e-06,7,0.114,-7.309,1,62,0.0343,175.985,0.503,2,opm rock,"[0.06, 0.07, 0.78, 0.09]",0.78
2021-04-06,1dcNEEtODRVZEevQ20Cgmy,Nangangamba,32457,139,2020-08-07,4kHntHygZZcKMRXGE2k1Fw,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,"['acoustic opm', 'opm', 'p-pop']",3411471,2021,4,6,2020,8,7,0.112,0.62,210354,0.547,0.0,1,0.19,-6.772,1,71,0.0248,98.032,0.208,3,opm senti,"[0.06, 0.05, 0.15, 0.74]",0.74
2021-04-07,2X5AFygz5SDYlXagyPw8kX,Binibini,70317,40,2021-03-26,0oJLtle44OSumLZj1WDEf0,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,"['acoustic opm', 'opm', 'p-pop']",3411471,2021,4,7,2021,3,26,0.423,0.642,221538,0.374,1.54e-06,5,0.435,-10.606,1,66,0.032,129.863,0.0979,3,opm senti,"[0.1, 0.04, 0.13, 0.73]",0.73
2021-04-09,35unzCfhT0U4gYcCgdf9DX,Sigurado,28229,183,2020-12-04,3XogEmDvNKbXTIYkoZgG5V,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,"['acoustic opm', 'opm', 'p-pop']",3411471,2021,4,9,2020,12,4,0.0984,0.734,235471,0.413,0.0,7,0.28,-8.973,1,54,0.0316,105.98,0.68,3,opm senti,"[0.3, 0.13, 0.17, 0.4]",0.4
2021-04-11,6RUEFRLol05iSCzQaCHNK5,Iyong Iyo,25078,199,2021-02-12,6Pa87VouOnvJGvSLYdAevR,67IN4cLJ7798gUapyZlmac,Zack Tabudlo,"['acoustic opm', 'opm', 'p-pop']",3411471,2021,4,11,2021,2,12,0.354,0.634,202941,0.34,0.0,2,0.0962,-10.694,1,54,0.034,136.146,0.413,3,opm senti,"[0.07, 0.07, 0.26, 0.6]",0.6
2021-04-13,051Z51PfIFgEe1gdo1vl6B,Yearly,32308,166,2021-04-05,5y3tcK8BreDUhrVSw0vAyz,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,"['opm', 'pinoy hip hop', 'pinoy r&b']",2985815,2021,4,13,2021,4,5,0.114,0.849,451932,0.61,0.0,10,0.0987,-8.964,0,22,0.109,114.999,0.201,1,opm rap,"[0.14, 0.84, 0.0, 0.02]",0.84
2021-05-06,3k7SKhwbvE2lAisLx3jZWl,Upuan,30462,159,2021-05-07,48g1v0eb7EajOw0t135HrW,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2021,5,6,2021,5,7,0.19,0.592,276029,0.692,0.0313,8,0.0968,-6.534,1,52,0.0321,104.0,0.538,2,opm rock,"[0.16, 0.29, 0.3, 0.25]",0.3
2021-05-11,5Hm2MJQ4ECvQmH5QWCMQrR,Paraluman,28055,177,2021-03-26,1WPqdSZcLnQQFhCGK3kJk6,1DlYnIiliftt6R21Y5NOW2,Adie,['opm'],2307946,2021,5,11,2021,3,26,0.774,0.519,312320,0.246,2.35e-06,5,0.0946,-13.85,1,2,0.0396,90.121,0.108,3,opm senti,"[0.05, 0.05, 0.03, 0.87]",0.87
2021-05-14,4LBCCdHfmHm9NwerX6hvrz,Magpahinga,68948,45,2021-05-14,2tHtWKI4qJNpDReAigDKzn,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2021,5,14,2021,5,14,0.96,0.405,238792,0.335,0.000152,8,0.191,-8.74,1,49,0.0284,122.842,0.343,3,opm senti,"[0.17, 0.0, 0.18, 0.65]",0.65
2021-05-16,6Fz2TpxUD0YvAPsuG8nDMJ,MAPA,58856,48,2021-05-16,4Qhx57hNp0CUmUbO2igtAq,3g7vYcdDXnqnDKYFwqXBJP,SB19,"['opm', 'p-pop', 'pinoy idol pop']",849726,2021,5,16,2021,5,16,0.309,0.561,275420,0.651,0.0,9,0.378,-4.862,1,63,0.0689,129.957,0.355,0,opm p-pop,"[0.8, 0.1, 0.04, 0.06]",0.8
2021-05-27,2zDCJxQALaKymrn3LdBFd0,Leaves (feat. Young K),54505,65,2021-05-28,7dHiEp08IO7Qs5ZYR3WZkl,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,['opm'],8528394,2021,5,27,2021,5,28,0.621,0.398,311276,0.281,0.0,6,0.0797,-9.41,1,53,0.0322,110.982,0.163,3,opm senti,"[0.01, 0.04, 0.2, 0.75]",0.75
